Code,ID,Location,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Replicate,Surveyors,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Cladopsammia,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favites,Fungia,Galaxea,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Madracis,Merulina,Micromussa,Millepora,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleuractis,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Trachyphyllia,Tubastraea,Turbinaria,Unknown
PSL-SE-D3-2015-12-8-T4,PSL-SE-2015-12-8-T4,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,4,"DH, YC",40,0,0,0,0,0,0,0,0,25,0,16,0,90,0,166,0,0,175,0,0,0,0,19,0,0,0,0,10,0,0,0,10,0,0,0,90,0,0,0,185,0,15,0,149,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
PSL-SE-D3-2015-12-8-T5,PSL-SE-2015-12-8-T5,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,5,"DH, YC",0,0,0,20,0,0,0,0,0,25,0,32,104,0,0,192,0,0,65,0,0,0,0,15,0,0,0,0,12,0,15,0,18,0,0,35,5,0,0,0,200,0,40,0,289,0,0,0,0,15,0,50,0,0,0,0,0,0,60,0
PSL-SE-D3-2018-10-22-T1,PSL-SE-2018-10-22-T1,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,1,SC,0,0,0,0,0,0,0,0,0,0,0,7,82,11,17,25,0,13,79,0,0,0,0,0,0,0,52,0,0,0,0,0,50,0,0,42,0,0,0,0,55,0,31,0,139,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
PSL-SE-D3-2018-10-22-T2,PSL-SE-2018-10-22-T2,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,2,SC,0,0,0,0,0,0,0,0,0,17,0,42,45,0,0,85,0,0,84,0,0,0,0,0,0,0,26,0,6,0,70,0,6,0,0,0,79,0,0,0,67,0,40,0,52,0,0,0,0,56,0,55,0,0,0,0,0,0,135,0
PSL-SE-D3-2018-10-22-T3,PSL-SE-2018-10-22-T3,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,3,SC,8,0,0,0,0,0,0,0,0,0,197,17,0,24,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,59,0,0,0,0,54,36,0,0,13,0,0,0,0,0,0,17,0,0,0,0,0,0,45,0
PSL-SE-D3-2018-10-22-T4,PSL-SE-2018-10-22-T4,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,4,SC,28,0,0,0,0,0,0,0,0,0,281,0,0,60,0,64,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
PSL-SE-D3-2018-10-22-T5,PSL-SE-2018-10-22-T5,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,5,SC,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0,56,0,0,0,22,0,31,0,0,106,0,0,0,0,93,0,39,0,30,0,0,0,14,0,0,50,0,0,0,0,0,0,52,0
PSL-SE-D3-2019-11-8-T1,PSL-SE-2019-11-8-T1,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,1,"DH, CM, EB, SJ",65,0,0,0,0,0,0,0,0,0,113,0,0,85,0,65,0,0,39,0,0,0,0,40,0,0,100,0,37,0,15,0,22,0,0,0,7,0,0,0,0,0,54,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
PSL-SE-D3-2019-11-8-T2,PSL-SE-2019-11-8-T2,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,2,"DH, CM, EB, SJ",8,0,0,0,0,0,0,0,0,0,207,13,0,0,0,25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,35,0,22,0,0,18,0,0,0,93,67,0,0,0,137,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
PSL-SE-D3-2019-11-8-T3,PSL-SE-2019-11-8-T3,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,3,"DH, CM, EB, SJ",0,10,0,0,0,0,0,0,0,11,25,0,0,92,0,53,0,6,126,0,0,0,0,0,0,0,0,0,8,0,32,0,58,0,0,0,0,0,0,97,37,0,0,0,163,0,0,0,0,44,0,6,0,0,0,0,0,0,43,0
PSL-SE-D3-2019-11-8-T4,PSL-SE-2019-11-8-T4,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,4,"DH, CM, EB, SJ",0,0,0,0,0,0,0,17,0,15,25,13,0,35,0,53,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,36,0,0,0,0,187,33,15,0,65,19,0,0,0,0,0,34,0,0,0,0,0,0,0,0
PSL-SE-D3-2019-11-8-T5,PSL-SE-2019-11-8-T5,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,5,"DH, CM, EB, SJ",0,0,0,98,0,0,0,0,0,0,0,80,0,0,0,37,0,0,166,0,0,0,0,0,0,0,115,0,0,0,110,0,134,0,0,0,0,0,87,0,84,22,0,0,0,0,0,0,0,90,0,8,0,0,0,0,0,0,0,0
RL-W-D3-2016-1-15-T1,RL-W-2016-1-15-T1,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,1,"DH, YC",0,0,0,0,0,0,0,0,0,0,55,0,80,50,40,102,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,250,0,0,0,0,262,88,80,0,90,0,0,0,0,20,0,13,70,0,0,0,0,0,7,0
RL-W-D3-2016-1-15-T2,RL-W-2016-1-15-T2,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,2,"DH, YC",0,30,0,0,0,0,0,0,0,0,0,40,54,60,0,24,27,15,78,0,0,0,0,22,0,0,0,0,25,0,0,0,103,0,0,194,25,0,0,0,230,10,191,0,200,0,0,0,0,15,0,20,0,0,0,0,0,0,57,0
RL-W-D3-2016-1-15-T3,RL-W-2016-1-15-T3,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,3,"DH, YC",0,0,0,0,0,0,0,10,0,0,65,5,25,62,0,21,0,0,244,10,0,0,0,0,0,0,0,0,72,0,0,0,51,0,0,170,50,0,25,30,246,70,237,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
RL-W-D3-2016-1-15-T4,RL-W-2016-1-15-T4,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,4,"DH, YC",0,0,0,0,0,0,0,15,0,0,0,31,35,0,0,70,30,0,110,30,0,0,0,0,0,0,0,0,37,0,30,0,164,0,0,203,0,0,0,40,398,10,160,0,82,0,0,0,25,0,0,50,0,0,0,0,0,0,0,0
RL-W-D3-2016-1-15-T5,RL-W-2016-1-15-T5,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,5,"DH, YC",0,12,0,0,0,0,0,0,0,23,0,0,0,105,0,28,0,60,32,0,0,0,0,0,0,0,0,0,15,0,20,0,572,0,0,69,0,0,0,0,360,0,30,0,96,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
RL-W-D3-2016-12-23-T1,RL-W-2016-12-23-T1,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,1,DH,0,99,0,4,0,0,0,0,0,0,15,12,0,94,19,90,0,7,83,6,0,0,12,0,0,5,0,0,0,0,37,0,244,0,0,183,0,4,0,12,30,60,0,0,31,0,0,0,108,39,0,83,0,0,0,0,0,0,5,0
RL-W-D3-2016-12-23-T2,RL-W-2016-12-23-T2,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,2,DH,0,0,0,0,0,0,0,0,0,20,0,17,0,87,0,33,0,73,305,11,0,0,0,0,0,0,0,0,37,0,43,0,93,0,0,87,20,0,0,0,105,24,33,0,30,0,0,0,0,0,0,11,0,0,0,0,0,0,58,0
RL-W-D3-2016-12-23-T3,RL-W-2016-12-23-T3,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,3,DH,0,24,0,12,0,0,0,45,0,0,99,28,0,89,0,7,0,0,74,0,0,0,0,0,0,0,0,0,22,0,0,0,101,0,0,158,59,0,24,10,256,20,118,0,102,0,0,0,12,0,0,11,16,0,0,0,0,0,24,0
RL-W-D3-2016-12-23-T4,RL-W-2016-12-23-T4,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,4,DH,0,0,0,7,0,0,0,0,0,0,190,0,0,0,0,0,0,0,123,55,0,0,0,0,0,0,0,0,62,0,0,0,85,0,0,124,3,0,22,33,344,22,42,0,136,24,0,0,0,0,0,90,27,0,0,0,0,0,0,0
RL-W-D3-2016-12-23-T5,RL-W-2016-12-23-T5,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,5,DH,0,27,0,108,0,0,0,0,0,0,0,0,7,54,0,7,0,0,45,38,0,0,0,21,0,0,0,0,32,0,18,0,60,0,0,145,11,0,27,33,53,35,46,0,0,0,10,0,0,33,0,107,51,0,0,0,0,0,0,0
RL-W-D3-2017-11-29-T1,RL-W-2017-11-29-T1,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,1,DH,0,0,0,0,0,0,47,30,0,0,20,0,0,44,0,20,11,0,135,71,0,0,0,15,0,0,0,0,38,0,0,0,157,0,0,32,48,0,0,30,254,241,6,0,13,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
RL-W-D3-2017-11-29-T2,RL-W-2017-11-29-T2,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,2,DH,0,0,0,15,0,0,10,0,0,0,35,95,7,0,0,49,23,18,70,0,0,0,0,20,0,13,0,0,0,0,20,0,116,0,0,346,17,0,30,0,109,71,130,0,22,0,0,0,0,56,0,15,0,0,0,0,0,0,0,0
RL-W-D3-2017-11-29-T3,RL-W-2017-11-29-T3,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,3,DH,0,25,0,0,0,0,0,0,0,5,32,6,60,0,0,37,0,0,168,0,0,0,0,35,0,0,0,0,23,0,28,0,98,0,0,73,39,0,0,0,76,57,58,0,114,0,0,0,15,0,0,13,0,0,0,0,0,10,17,0
RL-W-D3-2017-11-29-T4,RL-W-2017-11-29-T4,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,4,DH,0,26,0,0,0,0,0,0,0,0,0,7,0,65,0,17,0,17,274,21,0,0,0,76,0,0,0,0,0,0,103,0,72,0,0,199,0,0,60,0,34,49,0,0,167,0,0,0,0,35,0,20,40,0,0,0,0,0,0,0
RL-W-D3-2017-11-29-T5,RL-W-2017-11-29-T5,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,5,DH,0,0,0,0,0,0,0,0,0,6,210,0,0,153,0,8,0,0,28,0,0,0,25,0,0,12,0,0,0,0,7,0,83,0,0,214,0,0,0,43,59,50,90,0,40,0,0,0,0,10,0,58,100,0,0,0,0,0,0,0
RL-W-D3-2018-8-3-T1,RL-W-2018-8-3-T1,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,1,"DH, SJ",0,0,0,0,0,0,50,0,0,0,0,5,0,40,0,29,15,34,201,72,0,0,0,0,0,0,0,0,5,0,60,0,52,0,0,169,0,0,0,84,290,196,73,0,48,0,0,0,4,14,0,5,0,0,0,0,0,0,0,0
RL-W-D3-2018-8-3-T2,RL-W-2018-8-3-T2,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,2,"DH, SJ",10,43,0,0,0,0,0,33,0,17,22,0,0,54,16,83,11,0,83,38,0,0,15,0,0,15,0,0,34,0,11,0,137,0,0,275,0,0,0,0,75,30,72,0,0,17,0,0,70,0,0,39,0,0,0,0,0,0,0,0
RL-W-D3-2018-8-3-T3,RL-W-2018-8-3-T3,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,3,"DH, SJ",0,0,0,0,0,0,0,0,0,10,23,8,0,0,0,95,0,15,163,0,0,0,0,14,0,6,0,0,0,0,33,0,0,0,0,112,0,0,0,0,106,21,35,0,79,25,0,0,0,21,0,38,0,0,0,0,0,0,29,0
RL-W-D3-2018-8-3-T4,RL-W-2018-8-3-T4,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,4,"DH, SJ",0,0,0,0,0,0,0,0,0,4,0,0,0,74,0,5,0,11,114,9,0,0,0,113,0,0,0,0,0,0,0,0,80,0,0,344,5,0,66,42,103,46,12,0,23,0,0,0,0,31,0,104,0,0,0,0,0,0,0,0
RL-W-D3-2018-8-3-T5,RL-W-2018-8-3-T5,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,5,"DH, SJ",0,0,0,20,0,0,0,57,0,0,218,13,0,115,0,0,0,7,0,0,0,0,9,0,0,0,0,0,31,0,8,0,90,0,0,151,34,0,39,30,143,5,78,0,77,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
RL-W-D3-2019-9-19-T1,RL-W-2019-9-19-T1,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,1,"DH, SC, CM, JF",0,87,0,0,5,0,0,0,0,0,0,12,0,92,0,43,0,0,57,6,0,0,0,0,0,0,0,0,11,0,6,0,258,0,0,394,10,0,0,0,159,0,29,0,31,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
RL-W-D3-2019-9-19-T2,RL-W-2019-9-19-T2,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,2,"DH, SC, CM, JF",0,0,0,0,0,0,0,0,0,10,36,0,0,103,0,44,21,22,18,0,0,0,0,0,0,0,0,0,22,0,0,0,191,0,0,426,16,0,0,0,34,137,44,0,52,0,0,0,0,17,0,37,0,0,0,0,0,0,0,0
RL-W-D3-2019-9-19-T3,RL-W-2019-9-19-T3,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,3,"DH, SC, CM, JF",0,0,0,0,5,0,33,0,0,25,0,15,18,0,0,5,18,5,55,139,0,0,0,5,0,0,0,0,12,0,30,0,467,0,0,72,0,0,0,0,66,48,105,0,0,0,0,5,12,62,0,88,19,0,0,0,0,0,0,0
RL-W-D3-2019-9-19-T4,RL-W-2019-9-19-T4,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,4,"DH, SC, CM, JF",0,0,0,0,0,0,0,0,0,0,176,4,0,116,18,39,25,15,121,0,0,0,25,0,0,0,0,0,12,0,8,0,192,0,0,227,0,0,0,15,17,64,65,0,112,0,0,0,60,97,0,54,20,0,0,0,0,0,0,0
RL-W-D3-2019-9-19-T5,RL-W-2019-9-19-T5,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,5,"DH, SC, CM, JF",0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,92,17,14,184,27,0,0,0,0,0,0,0,0,8,0,66,0,11,0,0,109,0,0,0,127,173,59,84,0,90,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0
RL-W-D3-2020-9-23-T1,RL-W-2020-9-23-T1,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,1,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,322,0,0,0,0,0,0,0,18,12,9,0,101,0,42,20,0,63,9,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,411,0,0,0,0,25,5,36,0,68,0,0,0,25,53,0,25,7,0,0,0,0,0,0,0
RL-W-D3-2020-9-23-T2,RL-W-2020-9-23-T2,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,2,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,38,133,111,0,0,0,35,0,0,0,0,0,0,43,0,313,0,0,386,0,0,0,0,109,322,15,0,120,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
RL-W-D3-2020-9-23-T3,RL-W-2020-9-23-T3,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,0,0,0,0,15,0,19,0,0,0,68,0,30,7,10,144,0,0,0,0,0,0,0,0,0,24,0,55,0,372,0,0,211,48,0,0,26,111,0,54,0,0,0,0,0,0,0,0,105,47,0,0,0,0,0,0,0
RL-W-D3-2020-9-23-T4,RL-W-2020-9-23-T4,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,4,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,0,0,0,0,0,0,16,21,6,0,12,0,0,0,28,220,0,0,0,0,0,0,0,0,0,60,0,37,0,79,0,0,99,0,0,0,0,84,108,81,0,65,0,0,0,0,24,0,6,0,0,0,0,0,0,0,0
RL-W-D3-2020-9-23-T5,RL-W-2020-9-23-T5,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,5,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,2,0,132,0,0,0,0,0,0,21,15,28,77,0,48,0,0,117,0,0,0,0,159,0,0,0,0,0,0,0,0,45,0,0,50,0,0,0,0,79,146,87,0,119,0,0,0,23,33,0,0,0,0,0,0,0,0,0,0
SE-NW-D3-2016-8-23-T1,SE-NW-2016-8-23-T1,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,1,DH,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D3-2016-8-23-T2,SE-NW-2016-8-23-T2,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,2,DH,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,8,0,0,0,95,0,29,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0
SE-NW-D3-2016-8-23-T3,SE-NW-2016-8-23-T3,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,3,DH,0,0,0,100,0,0,0,0,0,50,0,3,23,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,20,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
SE-NW-D3-2016-8-23-T4,SE-NW-2016-8-23-T4,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,4,DH,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,43,0,0,0,0,0,0,0,25,3,20,10,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
SE-NW-D3-2016-8-23-T5,SE-NW-2016-8-23-T5,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,5,DH,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,10,0,0,0,0,80,35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
SE-NW-D3-2019-9-17-T1,SE-NW-2019-9-17-T1,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,1,"LN, SQ, CM, JF",0,0,0,49,0,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
SE-NW-D3-2019-9-17-T2,SE-NW-2019-9-17-T2,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,2,"LN, SQ, CM, JF",0,0,0,164,0,0,0,0,0,22,0,11,0,0,0,24,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SE-NW-D3-2019-9-17-T3,SE-NW-2019-9-17-T3,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,3,"LN, SQ, CM, JF",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,25,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D3-2019-9-17-T4,SE-NW-2019-9-17-T4,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,4,"LN, SQ, CM, JF",0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
SE-NW-D3-2019-9-17-T5,SE-NW-2019-9-17-T5,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,5,"LN, SQ, CM, JF",0,0,0,6,0,0,0,0,0,20,0,14,0,0,0,3,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D2-2020-9-24-T1,SE-NW-2020-9-24-T1,Pulau Semakau,SE-NW,24,9,2020,24/09/2020,1.211533,103.755917,Crest,Fringing,2,1,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,109,0,0,0,0,0,40,0,38,0,0,0,9,0,0,4,15,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
SE-NW-D2-2020-9-24-T2,SE-NW-2020-9-24-T2,Pulau Semakau,SE-NW,24,9,2020,24/09/2020,1.211533,103.755917,Crest,Fringing,2,2,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,10,0,0,0,0,0,19,0,17,0,0,0,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,20,0,39,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
SE-NW-D2-2020-9-24-T3,SE-NW-2020-9-24-T3,Pulau Semakau,SE-NW,24,9,2020,24/09/2020,1.211533,103.755917,Crest,Fringing,2,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,31,0,0,0,0,0,53,0,13,0,0,0,40,0,15,51,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
SE-NW-D2-2020-9-24-T4,SE-NW-2020-9-24-T4,Pulau Semakau,SE-NW,24,9,2020,24/09/2020,1.211533,103.755917,Crest,Fringing,2,4,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,0,4,0,0,0,0,0,0,44,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,41,0,36,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0
SE-NW-D2-2020-9-24-T5,SE-NW-2020-9-24-T5,Pulau Semakau,SE-NW,24,9,2020,24/09/2020,1.211533,103.755917,Crest,Fringing,2,5,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,30,0,0,27,29,0,0,0,0,0,0,0,0,44,0,22,0,10,0,0,0,0,0,0,0,0,0,71,0,0,20,21,0,0,0,0,18,0,0,0,0,0,0,0,0
SE-SW-D3-2016-8-22-T1,SE-SW-2016-8-22-T1,Pulau Semakau,SE-SW,22,8,2016,22/08/2016,1.202561111,103.754875,Crest,Fringing,3,1,DH,0,0,0,0,0,0,0,0,0,20,0,12,0,0,0,6,0,0,80,6,0,0,36,0,0,0,0,0,12,0,23,0,49,0,0,15,15,0,0,0,78,0,48,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
SE-SW-D3-2016-8-22-T2,SE-SW-2016-8-22-T2,Pulau Semakau,SE-SW,22,8,2016,22/08/2016,1.202561111,103.754875,Crest,Fringing,3,2,DH,0,0,0,5,0,0,0,14,0,6,0,11,57,0,0,30,0,7,0,0,0,0,0,0,0,0,0,0,28,0,15,0,9,0,0,4,22,0,0,0,82,0,87,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0
SE-SW-D3-2016-8-22-T3,SE-SW-2016-8-22-T3,Pulau Semakau,SE-SW,22,8,2016,22/08/2016,1.202561111,103.754875,Crest,Fringing,3,3,DH,0,0,0,25,0,0,0,0,0,21,0,24,90,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,30,0,69,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
SE-SW-D3-2016-8-22-T4,SE-SW-2016-8-22-T4,Pulau Semakau,SE-SW,22,8,2016,22/08/2016,1.202561111,103.754875,Crest,Fringing,3,4,DH,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,10,0,13,50,69,0,0,0,0,0,0,0,0,10,0,0,0,67,0,0,0,15,0,0,0,35,79,140,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
